user_id,occurred_at,action,user_type
1492,7/11/2014 9:30,sent_weekly_digest,2
1492,7/18/2014 9:30,sent_weekly_digest,2
1492,7/25/2014 9:30,sent_weekly_digest,2
1492,8/1/2014 9:30,sent_weekly_digest,2
1492,8/8/2014 9:30,sent_weekly_digest,2
1492,8/15/2014 9:30,sent_weekly_digest,2
1492,8/15/2014 9:30,email_open,2
1492,8/22/2014 9:30,sent_weekly_digest,2
1492,8/22/2014 9:30,email_open,2
1492,8/29/2014 9:30,sent_weekly_digest,2
1495,5/2/2014 9:30,sent_weekly_digest,2
1495,5/9/2014 9:30,sent_weekly_digest,2
1495,5/9/2014 9:30,email_open,2
1495,5/9/2014 9:30,email_clickthrough,2
1495,5/16/2014 9:30,sent_weekly_digest,2
1495,5/23/2014 9:30,sent_weekly_digest,2
1495,5/23/2014 9:30,email_open,2
1495,5/30/2014 9:30,sent_weekly_digest,2
1495,5/30/2014 9:30,email_open,2
1495,5/30/2014 9:30,email_clickthrough,2
1495,6/6/2014 9:30,sent_weekly_digest,2
1495,6/13/2014 9:30,sent_weekly_digest,2
1495,6/20/2014 9:30,sent_weekly_digest,2
1495,6/27/2014 9:30,sent_weekly_digest,2
1495,6/27/2014 9:30,email_open,2
1495,7/4/2014 9:30,sent_weekly_digest,2
1495,7/11/2014 9:30,sent_weekly_digest,2
1495,7/11/2014 9:30,email_open,2
1495,7/11/2014 9:30,email_clickthrough,2
1495,7/18/2014 9:30,sent_weekly_digest,2
1495,7/25/2014 9:30,sent_weekly_digest,2
1495,8/1/2014 9:30,sent_weekly_digest,2
1495,8/1/2014 9:30,email_open,2
1495,8/1/2014 9:31,email_clickthrough,2
1495,8/8/2014 9:30,sent_weekly_digest,2
1495,8/8/2014 9:30,email_open,2
1495,8/15/2014 9:30,sent_weekly_digest,2
1495,8/22/2014 9:30,sent_weekly_digest,2
1495,8/29/2014 9:30,sent_weekly_digest,2
1495,8/29/2014 9:30,email_open,2
1496,5/2/2014 9:30,sent_weekly_digest,1
1496,5/9/2014 9:30,sent_weekly_digest,1
1496,5/9/2014 9:30,email_open,1
1496,5/9/2014 9:30,email_clickthrough,1
1496,5/16/2014 9:30,sent_weekly_digest,1
1496,5/23/2014 9:30,sent_weekly_digest,1
1496,5/30/2014 9:30,sent_weekly_digest,1
1496,5/30/2014 9:30,email_open,1
1496,5/30/2014 9:30,email_clickthrough,1
1496,6/6/2014 9:30,sent_weekly_digest,1
1496,6/13/2014 9:30,sent_weekly_digest,1
1496,6/13/2014 9:30,email_open,1
1496,6/20/2014 9:30,sent_weekly_digest,1
1496,6/20/2014 9:30,email_open,1
1496,6/20/2014 9:30,email_clickthrough,1
1496,6/27/2014 9:30,sent_weekly_digest,1
1496,7/4/2014 9:30,sent_weekly_digest,1
1496,7/11/2014 9:30,sent_weekly_digest,1
1496,7/18/2014 9:30,sent_weekly_digest,1
1496,7/25/2014 9:30,sent_weekly_digest,1
1496,7/25/2014 9:30,email_open,1
1496,7/25/2014 9:30,email_clickthrough,1
1496,8/1/2014 9:30,sent_weekly_digest,1
1496,8/8/2014 9:30,sent_weekly_digest,1
1496,8/15/2014 9:30,sent_weekly_digest,1
1496,8/22/2014 9:30,sent_weekly_digest,1
1496,8/29/2014 9:30,sent_weekly_digest,1
1496,8/29/2014 9:30,email_open,1
1498,5/2/2014 9:30,sent_weekly_digest,3
1498,5/9/2014 9:30,sent_weekly_digest,3
1498,5/16/2014 9:30,sent_weekly_digest,3
1498,5/23/2014 9:30,sent_weekly_digest,3
1498,5/23/2014 9:30,email_open,3
1498,5/30/2014 9:30,sent_weekly_digest,3
1498,6/6/2014 9:30,sent_weekly_digest,3
1498,6/13/2014 9:30,sent_weekly_digest,3
1498,6/20/2014 9:30,sent_weekly_digest,3
1498,6/20/2014 9:30,email_open,3
1498,6/27/2014 9:30,sent_weekly_digest,3
1498,7/4/2014 9:30,sent_weekly_digest,3
1498,7/11/2014 9:30,sent_weekly_digest,3
1498,7/11/2014 9:30,email_open,3
1498,7/11/2014 9:31,email_clickthrough,3
1498,7/18/2014 9:30,sent_weekly_digest,3
1498,7/25/2014 9:30,sent_weekly_digest,3
1498,8/1/2014 9:30,sent_weekly_digest,3
1498,8/8/2014 9:30,sent_weekly_digest,3
1498,8/15/2014 9:30,sent_weekly_digest,3
1498,8/15/2014 9:30,email_open,3
1498,8/15/2014 9:30,email_clickthrough,3
1498,8/22/2014 9:30,sent_weekly_digest,3
1498,8/29/2014 9:30,sent_weekly_digest,3
1499,5/2/2014 9:30,sent_weekly_digest,1
1499,5/9/2014 9:30,sent_weekly_digest,1
1499,5/16/2014 9:30,sent_weekly_digest,1
1499,5/23/2014 9:30,sent_weekly_digest,1
1499,5/23/2014 9:30,email_open,1
1499,5/30/2014 9:30,sent_weekly_digest,1
1499,5/30/2014 9:30,email_open,1
1499,6/6/2014 9:30,sent_weekly_digest,1
1499,6/13/2014 9:30,sent_weekly_digest,1
1499,6/20/2014 9:30,sent_weekly_digest,1
1499,6/27/2014 9:30,sent_weekly_digest,1
1499,7/4/2014 9:30,sent_weekly_digest,1
1499,7/4/2014 9:30,email_open,1
1499,7/11/2014 9:30,sent_weekly_digest,1
1499,7/18/2014 9:30,sent_weekly_digest,1
1499,7/18/2014 9:30,email_open,1
1499,7/18/2014 9:31,email_clickthrough,1
1499,7/25/2014 9:30,sent_weekly_digest,1
1499,8/1/2014 9:30,sent_weekly_digest,1
1499,8/1/2014 9:30,email_open,1
1499,8/8/2014 9:30,sent_weekly_digest,1
1499,8/15/2014 9:30,sent_weekly_digest,1
1499,8/22/2014 9:30,sent_weekly_digest,1
1499,8/29/2014 9:30,sent_weekly_digest,1
1505,5/2/2014 9:30,sent_weekly_digest,1
1505,5/9/2014 9:30,sent_weekly_digest,1
1505,5/9/2014 9:30,email_open,1
1505,5/16/2014 9:30,sent_weekly_digest,1
1505,5/23/2014 9:30,sent_weekly_digest,1
1505,5/30/2014 9:30,sent_weekly_digest,1
1505,5/30/2014 9:30,email_open,1
1505,6/6/2014 9:30,sent_weekly_digest,1
1505,6/13/2014 9:30,sent_weekly_digest,1
1505,6/13/2014 9:30,email_open,1
1505,6/13/2014 9:30,email_clickthrough,1
1505,6/20/2014 9:30,sent_weekly_digest,1
1505,6/27/2014 9:30,sent_weekly_digest,1
1505,7/4/2014 9:30,sent_weekly_digest,1
1505,7/11/2014 9:30,sent_weekly_digest,1
1505,7/18/2014 9:30,sent_weekly_digest,1
1505,7/18/2014 9:30,email_open,1
1505,7/25/2014 9:30,sent_weekly_digest,1
1505,7/25/2014 9:30,email_open,1
1505,8/1/2014 9:30,sent_weekly_digest,1
1505,8/8/2014 9:30,sent_weekly_digest,1
1505,8/15/2014 9:30,sent_weekly_digest,1
1505,8/22/2014 9:30,sent_weekly_digest,1
1505,8/22/2014 9:30,email_open,1
1505,8/22/2014 9:30,email_clickthrough,1
1505,8/29/2014 9:30,sent_weekly_digest,1
1505,8/29/2014 9:30,email_open,1
1509,5/2/2014 9:30,sent_weekly_digest,1
1509,5/9/2014 9:30,sent_weekly_digest,1
1509,5/16/2014 9:30,sent_weekly_digest,1
1509,5/23/2014 9:30,sent_weekly_digest,1
1509,5/30/2014 9:30,sent_weekly_digest,1
1509,6/6/2014 9:30,sent_weekly_digest,1
1509,6/13/2014 9:30,sent_weekly_digest,1
1509,6/20/2014 9:30,sent_weekly_digest,1
1509,6/20/2014 9:30,email_open,1
1509,6/20/2014 9:31,email_clickthrough,1
1509,6/27/2014 9:30,sent_weekly_digest,1
1509,7/4/2014 9:30,sent_weekly_digest,1
1509,7/11/2014 9:30,sent_weekly_digest,1
1509,7/18/2014 9:30,sent_weekly_digest,1
1509,7/18/2014 9:30,email_open,1
1509,7/25/2014 9:30,sent_weekly_digest,1
1509,8/1/2014 9:30,sent_weekly_digest,1
1509,8/8/2014 9:30,sent_weekly_digest,1
1509,8/15/2014 9:30,sent_weekly_digest,1
1509,8/22/2014 9:30,sent_weekly_digest,1
1509,8/29/2014 9:30,sent_weekly_digest,1
1515,5/5/2014 9:30,sent_weekly_digest,3
1515,5/5/2014 9:30,email_open,3
1515,5/12/2014 9:30,sent_weekly_digest,3
1515,5/19/2014 9:30,sent_weekly_digest,3
1515,5/19/2014 9:30,email_open,3
1515,5/19/2014 9:30,email_clickthrough,3
1515,5/26/2014 9:30,sent_weekly_digest,3
1515,6/2/2014 9:30,sent_weekly_digest,3
1515,6/9/2014 9:30,sent_weekly_digest,3
1515,6/9/2014 9:30,email_open,3
1515,6/16/2014 9:30,sent_weekly_digest,3
1515,6/23/2014 9:30,sent_weekly_digest,3
1515,6/30/2014 9:30,sent_weekly_digest,3
1515,7/7/2014 9:30,sent_weekly_digest,3
1515,7/7/2014 9:30,email_open,3
1515,7/7/2014 9:30,email_clickthrough,3
1515,7/14/2014 9:30,sent_weekly_digest,3
1515,7/21/2014 9:30,sent_weekly_digest,3
1515,7/28/2014 9:30,sent_weekly_digest,3
1515,8/4/2014 9:30,sent_weekly_digest,3
1515,8/11/2014 9:30,sent_weekly_digest,3
1515,8/11/2014 9:30,email_open,3
1515,8/18/2014 9:30,sent_weekly_digest,3
1515,8/25/2014 9:30,sent_weekly_digest,3
1519,5/5/2014 9:30,sent_weekly_digest,3
1519,5/12/2014 9:30,sent_weekly_digest,3
1519,5/19/2014 9:30,sent_weekly_digest,3
1519,5/26/2014 9:30,sent_weekly_digest,3
1519,6/2/2014 9:30,sent_weekly_digest,3
1519,6/2/2014 9:30,email_open,3
1519,6/9/2014 9:30,sent_weekly_digest,3
1519,6/16/2014 9:30,sent_weekly_digest,3
1519,6/16/2014 9:30,email_open,3
1519,6/23/2014 9:30,sent_weekly_digest,3
1519,6/30/2014 9:30,sent_weekly_digest,3
1519,7/7/2014 9:30,sent_weekly_digest,3
1519,7/14/2014 9:30,sent_weekly_digest,3
1519,7/21/2014 9:30,sent_weekly_digest,3
1519,7/28/2014 9:30,sent_weekly_digest,3
1519,8/4/2014 9:30,sent_weekly_digest,3
1519,8/11/2014 9:30,sent_weekly_digest,3
1519,8/11/2014 9:30,email_open,3
1519,8/18/2014 9:30,sent_weekly_digest,3
1519,8/25/2014 9:30,sent_weekly_digest,3
1529,5/5/2014 9:30,sent_weekly_digest,3
1529,5/5/2014 9:30,email_open,3
1529,5/12/2014 9:30,sent_weekly_digest,3
1529,5/12/2014 9:30,email_open,3
1529,5/19/2014 9:30,sent_weekly_digest,3
1529,5/19/2014 9:30,email_open,3
1529,5/19/2014 9:30,email_clickthrough,3
1529,5/26/2014 9:30,sent_weekly_digest,3
1529,6/2/2014 9:30,sent_weekly_digest,3
1529,6/2/2014 9:30,email_open,3
1529,6/9/2014 9:30,sent_weekly_digest,3
1529,6/16/2014 9:30,sent_weekly_digest,3
1529,6/16/2014 9:30,email_open,3
1529,6/16/2014 9:30,email_clickthrough,3
1529,6/23/2014 9:30,sent_weekly_digest,3
1529,6/30/2014 9:30,sent_weekly_digest,3
1529,7/7/2014 9:30,sent_weekly_digest,3
1529,7/7/2014 9:30,email_open,3
1529,7/14/2014 9:30,sent_weekly_digest,3
1529,7/21/2014 9:30,sent_weekly_digest,3
1529,7/21/2014 9:30,email_open,3
1529,7/21/2014 9:31,email_clickthrough,3
1529,7/28/2014 9:30,sent_weekly_digest,3
1529,8/4/2014 9:30,sent_weekly_digest,3
1529,8/11/2014 9:30,sent_weekly_digest,3
1529,8/11/2014 9:30,email_open,3
1529,8/18/2014 9:30,sent_weekly_digest,3
1529,8/18/2014 9:30,email_open,3
1529,8/25/2014 9:30,sent_weekly_digest,3
1535,5/5/2014 9:30,sent_weekly_digest,1
1535,5/5/2014 9:30,email_open,1
1535,5/5/2014 9:31,email_clickthrough,1
1535,5/12/2014 9:30,sent_weekly_digest,1
1535,5/19/2014 9:30,sent_weekly_digest,1
1535,5/26/2014 9:30,sent_weekly_digest,1
1535,6/2/2014 9:30,sent_weekly_digest,1
1535,6/2/2014 9:30,email_open,1
1535,6/9/2014 9:30,sent_weekly_digest,1
1535,6/16/2014 9:30,sent_weekly_digest,1
1535,6/16/2014 9:30,email_open,1
1535,6/23/2014 9:30,sent_weekly_digest,1
1535,6/30/2014 9:30,sent_weekly_digest,1
1535,7/7/2014 9:30,sent_weekly_digest,1
1535,7/14/2014 9:30,sent_weekly_digest,1
1535,7/21/2014 9:30,sent_weekly_digest,1
1535,7/28/2014 9:30,sent_weekly_digest,1
1535,7/28/2014 9:30,email_open,1
1535,7/28/2014 9:30,email_clickthrough,1
1535,8/4/2014 9:30,sent_weekly_digest,1
1535,8/11/2014 9:30,sent_weekly_digest,1
1535,8/18/2014 9:30,sent_weekly_digest,1
1535,8/25/2014 9:30,sent_weekly_digest,1
1543,5/6/2014 9:30,sent_weekly_digest,1
1543,5/13/2014 9:30,sent_weekly_digest,1
1543,5/13/2014 9:30,email_open,1
1543,5/20/2014 9:30,sent_weekly_digest,1
1543,5/20/2014 9:30,email_open,1
1543,5/20/2014 9:31,email_clickthrough,1
1543,5/27/2014 9:30,sent_weekly_digest,1
1543,6/3/2014 9:30,sent_weekly_digest,1
1543,6/10/2014 9:30,sent_weekly_digest,1
1543,6/17/2014 9:30,sent_weekly_digest,1
1543,6/24/2014 9:30,sent_weekly_digest,1
1543,6/24/2014 9:30,email_open,1
1543,6/24/2014 9:30,email_clickthrough,1
1543,7/1/2014 9:30,sent_weekly_digest,1
1543,7/8/2014 9:30,sent_weekly_digest,1
1543,7/15/2014 9:30,sent_weekly_digest,1
1543,7/15/2014 9:30,email_open,1
1543,7/22/2014 9:30,sent_weekly_digest,1
1543,7/22/2014 9:30,email_open,1
1543,7/22/2014 9:30,email_clickthrough,1
1543,7/29/2014 9:30,sent_weekly_digest,1
1543,8/5/2014 9:30,sent_weekly_digest,1
1543,8/12/2014 9:30,sent_weekly_digest,1
1543,8/19/2014 9:30,sent_weekly_digest,1
1543,8/26/2014 9:30,sent_weekly_digest,1
1549,5/6/2014 9:30,sent_weekly_digest,3
1549,5/6/2014 9:30,email_open,3
1549,5/6/2014 9:30,email_clickthrough,3
1549,5/13/2014 9:30,sent_weekly_digest,3
1549,5/20/2014 9:30,sent_weekly_digest,3
1549,5/27/2014 9:30,sent_weekly_digest,3
1549,6/3/2014 9:30,sent_weekly_digest,3
1549,6/10/2014 9:30,sent_weekly_digest,3
1549,6/17/2014 9:30,sent_weekly_digest,3
1549,6/24/2014 9:30,sent_weekly_digest,3
1549,7/1/2014 9:30,sent_weekly_digest,3
1549,7/8/2014 9:30,sent_weekly_digest,3
1549,7/15/2014 9:30,sent_weekly_digest,3
1549,7/22/2014 9:30,sent_weekly_digest,3
1549,7/29/2014 9:30,sent_weekly_digest,3
1549,8/5/2014 9:30,sent_weekly_digest,3
1549,8/5/2014 9:30,email_open,3
1549,8/5/2014 9:31,email_clickthrough,3
1549,8/12/2014 9:30,sent_weekly_digest,3
1549,8/19/2014 9:30,sent_weekly_digest,3
1549,8/19/2014 9:30,email_open,3
1549,8/26/2014 9:30,sent_weekly_digest,3
1549,8/26/2014 9:30,email_open,3
1554,5/6/2014 9:30,sent_weekly_digest,1
1554,5/13/2014 9:30,sent_weekly_digest,1
1554,5/20/2014 9:30,sent_weekly_digest,1
1554,5/20/2014 9:30,email_open,1
1554,5/20/2014 9:31,email_clickthrough,1
1554,5/27/2014 9:30,sent_weekly_digest,1
1554,6/3/2014 9:30,sent_weekly_digest,1
1554,6/10/2014 9:30,sent_weekly_digest,1
1554,6/10/2014 9:30,email_open,1
1554,6/10/2014 9:30,email_clickthrough,1
1554,6/17/2014 9:30,sent_weekly_digest,1
1554,6/24/2014 9:30,sent_weekly_digest,1
1554,6/24/2014 9:30,email_open,1
1554,7/1/2014 9:30,sent_weekly_digest,1
1554,7/8/2014 9:30,sent_weekly_digest,1
1554,7/15/2014 9:30,sent_weekly_digest,1
1554,7/22/2014 9:30,sent_weekly_digest,1
1554,7/22/2014 9:30,email_open,1
1554,7/29/2014 9:30,sent_weekly_digest,1
1554,8/5/2014 9:30,sent_weekly_digest,1
1554,8/5/2014 9:30,email_open,1
1554,8/12/2014 9:30,sent_weekly_digest,1
1554,8/19/2014 9:30,sent_weekly_digest,1
1554,8/26/2014 9:30,sent_weekly_digest,1
1555,5/6/2014 9:30,sent_weekly_digest,3
1555,5/13/2014 9:30,sent_weekly_digest,3
1555,5/20/2014 9:30,sent_weekly_digest,3
1555,5/27/2014 9:30,sent_weekly_digest,3
1555,6/3/2014 9:30,sent_weekly_digest,3
1555,6/10/2014 9:30,sent_weekly_digest,3
1555,6/17/2014 9:30,sent_weekly_digest,3
1555,6/24/2014 9:30,sent_weekly_digest,3
1555,6/24/2014 9:30,email_open,3
1555,6/24/2014 9:30,email_clickthrough,3
1555,7/1/2014 9:30,sent_weekly_digest,3
1555,7/8/2014 9:30,sent_weekly_digest,3
1555,7/15/2014 9:30,sent_weekly_digest,3
1555,7/22/2014 9:30,sent_weekly_digest,3
1555,7/29/2014 9:30,sent_weekly_digest,3
1555,8/5/2014 9:30,sent_weekly_digest,3
1555,8/12/2014 9:30,sent_weekly_digest,3
1555,8/12/2014 9:30,email_open,3
1555,8/12/2014 9:31,email_clickthrough,3
1555,8/19/2014 9:30,sent_weekly_digest,3
1555,8/19/2014 9:30,email_open,3
1555,8/26/2014 9:30,sent_weekly_digest,3
1563,5/7/2014 9:30,sent_weekly_digest,3
1563,5/14/2014 9:30,sent_weekly_digest,3
1563,5/14/2014 9:30,email_open,3
1563,5/21/2014 9:30,sent_weekly_digest,3
1563,5/28/2014 9:30,sent_weekly_digest,3
1563,5/28/2014 9:30,email_open,3
1563,6/4/2014 9:30,sent_weekly_digest,3
1563,6/4/2014 9:30,email_open,3
1563,6/4/2014 9:31,email_clickthrough,3
1563,6/11/2014 9:30,sent_weekly_digest,3
1563,6/18/2014 9:30,sent_weekly_digest,3
1563,6/25/2014 9:30,sent_weekly_digest,3
1563,7/2/2014 9:30,sent_weekly_digest,3
1563,7/2/2014 9:30,email_open,3
1563,7/9/2014 9:30,sent_weekly_digest,3
1563,7/9/2014 9:30,email_open,3
1563,7/9/2014 9:30,email_clickthrough,3
1563,7/16/2014 9:30,sent_weekly_digest,3
1563,7/23/2014 9:30,sent_weekly_digest,3
1563,7/23/2014 9:30,email_open,3
1563,7/30/2014 9:30,sent_weekly_digest,3
1563,8/6/2014 9:30,sent_weekly_digest,3
1563,8/13/2014 9:30,sent_weekly_digest,3
1563,8/20/2014 9:30,sent_weekly_digest,3
1563,8/20/2014 9:30,email_open,3
1563,8/27/2014 9:30,sent_weekly_digest,3
1568,5/7/2014 9:30,sent_weekly_digest,2
1568,5/14/2014 9:30,sent_weekly_digest,2
1568,5/21/2014 9:30,sent_weekly_digest,2
1568,5/28/2014 9:30,sent_weekly_digest,2
1568,6/4/2014 9:30,sent_weekly_digest,2
1568,6/4/2014 9:30,email_open,2
1568,6/11/2014 9:30,sent_weekly_digest,2
1568,6/18/2014 9:30,sent_weekly_digest,2
1568,6/25/2014 9:30,sent_weekly_digest,2
1568,7/2/2014 9:30,sent_weekly_digest,2
1568,7/9/2014 9:30,sent_weekly_digest,2
1568,7/9/2014 9:30,email_open,2
1568,7/9/2014 9:31,email_clickthrough,2
1568,7/16/2014 9:30,sent_weekly_digest,2
1568,7/16/2014 9:30,email_open,2
1568,7/23/2014 9:30,sent_weekly_digest,2
1568,7/30/2014 9:30,sent_weekly_digest,2
1568,7/30/2014 9:30,email_open,2
1568,7/30/2014 9:31,email_clickthrough,2
1568,8/6/2014 9:30,sent_weekly_digest,2
1568,8/13/2014 9:30,sent_weekly_digest,2
1568,8/20/2014 9:30,sent_weekly_digest,2
1568,8/20/2014 9:30,email_open,2
1568,8/27/2014 9:30,sent_weekly_digest,2
1570,5/7/2014 9:30,sent_weekly_digest,1
1570,5/14/2014 9:30,sent_weekly_digest,1
1570,5/21/2014 9:30,sent_weekly_digest,1
1570,5/28/2014 9:30,sent_weekly_digest,1
1570,6/4/2014 9:30,sent_weekly_digest,1
1570,6/11/2014 9:30,sent_weekly_digest,1
1570,6/11/2014 9:30,email_open,1
1570,6/11/2014 9:31,email_clickthrough,1
1570,6/18/2014 9:30,sent_weekly_digest,1
1570,6/18/2014 9:30,email_open,1
1570,6/25/2014 9:30,sent_weekly_digest,1
1570,7/2/2014 9:30,sent_weekly_digest,1
1570,7/2/2014 9:30,email_open,1
1570,7/9/2014 9:30,sent_weekly_digest,1
1570,7/16/2014 9:30,sent_weekly_digest,1
1570,7/23/2014 9:30,sent_weekly_digest,1
1570,7/30/2014 9:30,sent_weekly_digest,1
1570,8/6/2014 9:30,sent_weekly_digest,1
1570,8/13/2014 9:30,sent_weekly_digest,1
1570,8/20/2014 9:30,sent_weekly_digest,1
1570,8/27/2014 9:30,sent_weekly_digest,1
1574,5/7/2014 9:30,sent_weekly_digest,3
1574,5/14/2014 9:30,sent_weekly_digest,3
1574,5/21/2014 9:30,sent_weekly_digest,3
1574,5/28/2014 9:30,sent_weekly_digest,3
1574,6/4/2014 9:30,sent_weekly_digest,3
1574,6/11/2014 9:30,sent_weekly_digest,3
1574,6/18/2014 9:30,sent_weekly_digest,3
1574,6/18/2014 9:30,email_open,3
1574,6/25/2014 9:30,sent_weekly_digest,3
1574,6/25/2014 9:30,email_open,3
1574,7/2/2014 9:30,sent_weekly_digest,3
1574,7/9/2014 9:30,sent_weekly_digest,3
1574,7/16/2014 9:30,sent_weekly_digest,3
1574,7/23/2014 9:30,sent_weekly_digest,3
1574,7/30/2014 9:30,sent_weekly_digest,3
1574,7/30/2014 9:30,email_open,3
1574,8/6/2014 9:30,sent_weekly_digest,3
1574,8/13/2014 9:30,sent_weekly_digest,3
1574,8/20/2014 9:30,sent_weekly_digest,3
1574,8/27/2014 9:30,sent_weekly_digest,3
1575,5/7/2014 9:30,sent_weekly_digest,3
1575,5/7/2014 9:30,email_open,3
1575,5/14/2014 9:30,sent_weekly_digest,3
1575,5/21/2014 9:30,sent_weekly_digest,3
1575,5/21/2014 9:30,email_open,3
1575,5/28/2014 9:30,sent_weekly_digest,3
1575,5/28/2014 9:30,email_open,3
1575,6/4/2014 9:30,sent_weekly_digest,3
1575,6/4/2014 9:30,email_open,3
1575,6/11/2014 9:30,sent_weekly_digest,3
1575,6/11/2014 9:30,email_open,3
1575,6/11/2014 9:30,email_clickthrough,3
1575,6/18/2014 9:30,sent_weekly_digest,3
1575,6/25/2014 9:30,sent_weekly_digest,3
1575,6/25/2014 9:30,email_open,3
1575,6/25/2014 9:31,email_clickthrough,3
1575,7/2/2014 9:30,sent_weekly_digest,3
1575,7/9/2014 9:30,sent_weekly_digest,3
1575,7/9/2014 9:30,email_open,3
1575,7/16/2014 9:30,sent_weekly_digest,3
1575,7/23/2014 9:30,sent_weekly_digest,3
1575,7/23/2014 9:30,email_open,3
1575,7/23/2014 9:30,email_clickthrough,3
1575,7/30/2014 9:30,sent_weekly_digest,3
1575,8/6/2014 9:30,sent_weekly_digest,3
1575,8/13/2014 9:30,sent_weekly_digest,3
1575,8/13/2014 9:30,email_open,3
1575,8/13/2014 9:31,email_clickthrough,3
1575,8/20/2014 9:30,sent_weekly_digest,3
1575,8/27/2014 9:30,sent_weekly_digest,3
1577,5/1/2014 9:30,sent_weekly_digest,2
1577,5/8/2014 9:30,sent_weekly_digest,2
1577,5/8/2014 9:30,email_open,2
1577,5/8/2014 9:31,email_clickthrough,2
1577,5/15/2014 9:30,sent_weekly_digest,2
1577,5/22/2014 9:30,sent_weekly_digest,2
1577,5/22/2014 9:30,email_open,2
1577,5/22/2014 9:31,email_clickthrough,2
1577,5/29/2014 9:30,sent_weekly_digest,2
1577,6/5/2014 9:30,sent_weekly_digest,2
1577,6/5/2014 9:30,email_open,2
1577,6/12/2014 9:30,sent_weekly_digest,2
1577,6/19/2014 9:30,sent_weekly_digest,2
1577,6/26/2014 9:30,sent_weekly_digest,2
1577,7/3/2014 9:30,sent_weekly_digest,2
1577,7/3/2014 9:30,email_open,2
1577,7/3/2014 9:31,email_clickthrough,2
1577,7/10/2014 9:30,sent_weekly_digest,2
1577,7/17/2014 9:30,sent_weekly_digest,2
1577,7/24/2014 9:30,sent_weekly_digest,2
1577,7/31/2014 9:30,sent_weekly_digest,2
1577,8/7/2014 9:30,sent_weekly_digest,2
1577,8/7/2014 9:30,email_open,2
1577,8/14/2014 9:30,sent_weekly_digest,2
1577,8/21/2014 9:30,sent_weekly_digest,2
1577,8/21/2014 9:30,email_open,2
1577,8/28/2014 9:30,sent_weekly_digest,2
1577,8/28/2014 9:30,email_open,2
1587,5/1/2014 9:30,sent_weekly_digest,1
1587,5/1/2014 9:30,email_open,1
1587,5/8/2014 9:30,sent_weekly_digest,1
1587,5/15/2014 9:30,sent_weekly_digest,1
1587,5/15/2014 9:30,email_open,1
1587,5/15/2014 9:30,email_clickthrough,1
1587,5/22/2014 9:30,sent_weekly_digest,1
1587,5/22/2014 9:30,email_open,1
1587,5/29/2014 9:30,sent_weekly_digest,1
1587,6/5/2014 9:30,sent_weekly_digest,1
1587,6/12/2014 9:30,sent_weekly_digest,1
1587,6/19/2014 9:30,sent_weekly_digest,1
1587,6/19/2014 9:30,email_open,1
1587,6/26/2014 9:30,sent_weekly_digest,1
1587,7/3/2014 9:30,sent_weekly_digest,1
1587,7/3/2014 9:30,email_open,1
1587,7/10/2014 9:30,sent_weekly_digest,1
1587,7/10/2014 9:30,email_open,1
1587,7/10/2014 9:31,email_clickthrough,1
1587,7/17/2014 9:30,sent_weekly_digest,1
1587,7/17/2014 9:30,email_open,1
1587,7/24/2014 9:30,sent_weekly_digest,1
1587,7/31/2014 9:30,sent_weekly_digest,1
1587,8/7/2014 9:30,sent_weekly_digest,1
1587,8/7/2014 9:30,email_open,1
1587,8/14/2014 9:30,sent_weekly_digest,1
1587,8/14/2014 9:30,email_open,1
1587,8/21/2014 9:30,sent_weekly_digest,1
1587,8/28/2014 9:30,sent_weekly_digest,1
1591,5/1/2014 9:30,sent_weekly_digest,2
1591,5/1/2014 9:30,email_open,2
1591,5/1/2014 9:30,email_clickthrough,2
1591,5/8/2014 9:30,sent_weekly_digest,2
1591,5/8/2014 9:30,email_open,2
1591,5/15/2014 9:30,sent_weekly_digest,2
1591,5/15/2014 9:30,email_open,2
1591,5/15/2014 9:30,email_clickthrough,2
1591,5/22/2014 9:30,sent_weekly_digest,2
1591,5/29/2014 9:30,sent_weekly_digest,2
1591,5/29/2014 9:30,email_open,2
1591,6/5/2014 9:30,sent_weekly_digest,2
1591,6/12/2014 9:30,sent_weekly_digest,2
1591,6/19/2014 9:30,sent_weekly_digest,2
1591,6/26/2014 9:30,sent_weekly_digest,2
1591,6/26/2014 9:30,email_open,2
1591,7/3/2014 9:30,sent_weekly_digest,2
1591,7/10/2014 9:30,sent_weekly_digest,2
1591,7/17/2014 9:30,sent_weekly_digest,2
1591,7/17/2014 9:30,email_open,2
1591,7/24/2014 9:30,sent_weekly_digest,2
1591,7/31/2014 9:30,sent_weekly_digest,2
1591,8/7/2014 9:30,sent_weekly_digest,2
1591,8/7/2014 9:30,email_open,2
1591,8/14/2014 9:30,sent_weekly_digest,2
1591,8/21/2014 9:30,sent_weekly_digest,2
1591,8/28/2014 9:30,sent_weekly_digest,2
1594,5/2/2014 9:30,sent_weekly_digest,1
1594,5/9/2014 9:30,sent_weekly_digest,1
1594,5/9/2014 9:30,email_open,1
1594,5/16/2014 9:30,sent_weekly_digest,1
1594,5/16/2014 9:30,email_open,1
1594,5/23/2014 9:30,sent_weekly_digest,1
1594,5/30/2014 9:30,sent_weekly_digest,1
1594,6/6/2014 9:30,sent_weekly_digest,1
1594,6/13/2014 9:30,sent_weekly_digest,1
1594,6/20/2014 9:30,sent_weekly_digest,1
1594,6/27/2014 9:30,sent_weekly_digest,1
